"isono","year","sexno","ageno","eduno","ggapedu25"
418,1970,0,0,0,NA
418,1970,0,0,1,NA
418,1970,0,0,2,0.29
418,1970,0,0,3,3.13
418,1970,0,0,4,8.64
418,1970,0,0,5,22.11
418,1970,0,0,6,8.03
418,1970,0,0,7,20.27
418,1975,0,0,0,NA
418,1975,0,0,1,NA
418,1975,0,0,2,0.3
418,1975,0,0,3,2.44
418,1975,0,0,4,5.77
418,1975,0,0,5,11.68
418,1975,0,0,6,5.21
418,1975,0,0,7,13.14
418,1980,0,0,0,NA
418,1980,0,0,1,NA
418,1980,0,0,2,0.3
418,1980,0,0,3,2.09
418,1980,0,0,4,4.3
418,1980,0,0,5,7.94
418,1980,0,0,6,4.55
418,1980,0,0,7,11.24
418,1985,0,0,0,NA
418,1985,0,0,1,NA
418,1985,0,0,2,0.3
418,1985,0,0,3,1.7
418,1985,0,0,4,3.3
418,1985,0,0,5,5.02
418,1985,0,0,6,3.71
418,1985,0,0,7,7.39
418,1990,0,0,0,NA
418,1990,0,0,1,NA
418,1990,0,0,2,0.31
418,1990,0,0,3,1.37
418,1990,0,0,4,2.55
418,1990,0,0,5,3.07
418,1990,0,0,6,3.02
418,1990,0,0,7,5.3
418,1995,0,0,0,NA
418,1995,0,0,1,NA
418,1995,0,0,2,0.35
418,1995,0,0,3,1.11
418,1995,0,0,4,1.82
418,1995,0,0,5,2.25
418,1995,0,0,6,2.61
418,1995,0,0,7,4.3
418,2000,0,0,0,NA
418,2000,0,0,1,NA
418,2000,0,0,2,0.37
418,2000,0,0,3,1.04
418,2000,0,0,4,1.51
418,2000,0,0,5,1.91
418,2000,0,0,6,2.19
418,2000,0,0,7,3.87
418,2005,0,0,0,NA
418,2005,0,0,1,NA
418,2005,0,0,2,0.39
418,2005,0,0,3,0.94
418,2005,0,0,4,1.31
418,2005,0,0,5,1.63
418,2005,0,0,6,1.93
418,2005,0,0,7,3.19
418,2010,0,0,0,NA
418,2010,0,0,1,NA
418,2010,0,0,2,0.42
418,2010,0,0,3,0.93
418,2010,0,0,4,1.13
418,2010,0,0,5,1.42
418,2010,0,0,6,1.66
418,2010,0,0,7,2.55
418,2015,0,0,0,NA
418,2015,0,0,1,NA
418,2015,0,0,2,0.43
418,2015,0,0,3,0.88
418,2015,0,0,4,1.08
418,2015,0,0,5,1.38
418,2015,0,0,6,1.55
418,2015,0,0,7,2.25
418,2020,0,0,0,NA
418,2020,0,0,1,NA
418,2020,0,0,2,0.44
418,2020,0,0,3,0.87
418,2020,0,0,4,1.03
418,2020,0,0,5,1.35
418,2020,0,0,6,1.47
418,2020,0,0,7,2.03
418,2025,0,0,0,NA
418,2025,0,0,1,NA
418,2025,0,0,2,0.45
418,2025,0,0,3,0.86
418,2025,0,0,4,1
418,2025,0,0,5,1.33
418,2025,0,0,6,1.42
418,2025,0,0,7,1.89
418,2030,0,0,0,NA
418,2030,0,0,1,NA
418,2030,0,0,2,0.47
418,2030,0,0,3,0.86
418,2030,0,0,4,0.98
418,2030,0,0,5,1.31
418,2030,0,0,6,1.39
418,2030,0,0,7,1.8
418,2035,0,0,0,NA
418,2035,0,0,1,NA
418,2035,0,0,2,0.47
418,2035,0,0,3,0.86
418,2035,0,0,4,0.96
418,2035,0,0,5,1.3
418,2035,0,0,6,1.36
418,2035,0,0,7,1.72
418,2040,0,0,0,NA
418,2040,0,0,1,NA
418,2040,0,0,2,0.48
418,2040,0,0,3,0.87
418,2040,0,0,4,0.94
418,2040,0,0,5,1.29
418,2040,0,0,6,1.34
418,2040,0,0,7,1.66
418,2045,0,0,0,NA
418,2045,0,0,1,NA
418,2045,0,0,2,0.48
418,2045,0,0,3,0.88
418,2045,0,0,4,0.93
418,2045,0,0,5,1.28
418,2045,0,0,6,1.32
418,2045,0,0,7,1.61
418,2050,0,0,0,NA
418,2050,0,0,1,NA
418,2050,0,0,2,0.47
418,2050,0,0,3,0.88
418,2050,0,0,4,0.92
418,2050,0,0,5,1.26
418,2050,0,0,6,1.31
418,2050,0,0,7,1.57
418,2055,0,0,0,NA
418,2055,0,0,1,NA
418,2055,0,0,2,0.47
418,2055,0,0,3,0.88
418,2055,0,0,4,0.91
418,2055,0,0,5,1.25
418,2055,0,0,6,1.29
418,2055,0,0,7,1.54
418,2060,0,0,0,NA
418,2060,0,0,1,NA
418,2060,0,0,2,0.47
418,2060,0,0,3,0.88
418,2060,0,0,4,0.91
418,2060,0,0,5,1.24
418,2060,0,0,6,1.27
418,2060,0,0,7,1.51
418,2065,0,0,0,NA
418,2065,0,0,1,NA
418,2065,0,0,2,0.47
418,2065,0,0,3,0.87
418,2065,0,0,4,0.9
418,2065,0,0,5,1.24
418,2065,0,0,6,1.26
418,2065,0,0,7,1.5
418,2070,0,0,0,NA
418,2070,0,0,1,NA
418,2070,0,0,2,0.47
418,2070,0,0,3,0.87
418,2070,0,0,4,0.9
418,2070,0,0,5,1.23
418,2070,0,0,6,1.25
418,2070,0,0,7,1.49
418,2075,0,0,0,NA
418,2075,0,0,1,NA
418,2075,0,0,2,0.47
418,2075,0,0,3,0.87
418,2075,0,0,4,0.89
418,2075,0,0,5,1.22
418,2075,0,0,6,1.24
418,2075,0,0,7,1.48
418,2080,0,0,0,NA
418,2080,0,0,1,NA
418,2080,0,0,2,0.47
418,2080,0,0,3,0.87
418,2080,0,0,4,0.89
418,2080,0,0,5,1.22
418,2080,0,0,6,1.24
418,2080,0,0,7,1.48
418,2085,0,0,0,NA
418,2085,0,0,1,NA
418,2085,0,0,2,0.47
418,2085,0,0,3,0.87
418,2085,0,0,4,0.89
418,2085,0,0,5,1.22
418,2085,0,0,6,1.23
418,2085,0,0,7,1.48
418,2090,0,0,0,NA
418,2090,0,0,1,NA
418,2090,0,0,2,0.47
418,2090,0,0,3,0.87
418,2090,0,0,4,0.89
418,2090,0,0,5,1.22
418,2090,0,0,6,1.24
418,2090,0,0,7,1.48
418,2095,0,0,0,NA
418,2095,0,0,1,NA
418,2095,0,0,2,0.47
418,2095,0,0,3,0.87
418,2095,0,0,4,0.89
418,2095,0,0,5,1.22
418,2095,0,0,6,1.24
418,2095,0,0,7,1.48
418,2100,0,0,0,NA
418,2100,0,0,1,NA
418,2100,0,0,2,0.47
418,2100,0,0,3,0.87
418,2100,0,0,4,0.89
418,2100,0,0,5,1.22
418,2100,0,0,6,1.24
418,2100,0,0,7,1.48
422,1970,0,0,0,NA
422,1970,0,0,1,NA
422,1970,0,0,2,0.61
422,1970,0,0,3,2.03
422,1970,0,0,4,1.57
422,1970,0,0,5,1.21
422,1970,0,0,6,1.83
422,1970,0,0,7,3.64
422,1975,0,0,0,NA
422,1975,0,0,1,NA
422,1975,0,0,2,0.58
422,1975,0,0,3,1.83
422,1975,0,0,4,1.48
422,1975,0,0,5,1.13
422,1975,0,0,6,1.65
422,1975,0,0,7,3.01
422,1980,0,0,0,NA
422,1980,0,0,1,NA
422,1980,0,0,2,0.54
422,1980,0,0,3,1.63
422,1980,0,0,4,1.28
422,1980,0,0,5,0.96
422,1980,0,0,6,1.33
422,1980,0,0,7,2.23
422,1985,0,0,0,NA
422,1985,0,0,1,NA
422,1985,0,0,2,0.51
422,1985,0,0,3,1.44
422,1985,0,0,4,1.15
422,1985,0,0,5,0.85
422,1985,0,0,6,1.13
422,1985,0,0,7,1.79
422,1990,0,0,0,NA
422,1990,0,0,1,NA
422,1990,0,0,2,0.48
422,1990,0,0,3,1.32
422,1990,0,0,4,1.08
422,1990,0,0,5,0.8
422,1990,0,0,6,1.02
422,1990,0,0,7,1.48
422,1995,0,0,0,NA
422,1995,0,0,1,NA
422,1995,0,0,2,0.5
422,1995,0,0,3,1.32
422,1995,0,0,4,1.12
422,1995,0,0,5,0.83
422,1995,0,0,6,1.02
422,1995,0,0,7,1.4
422,2000,0,0,0,NA
422,2000,0,0,1,NA
422,2000,0,0,2,0.5
422,2000,0,0,3,1.27
422,2000,0,0,4,1.11
422,2000,0,0,5,0.81
422,2000,0,0,6,0.97
422,2000,0,0,7,1.24
422,2005,0,0,0,NA
422,2005,0,0,1,NA
422,2005,0,0,2,0.48
422,2005,0,0,3,1.15
422,2005,0,0,4,1.11
422,2005,0,0,5,0.82
422,2005,0,0,6,0.94
422,2005,0,0,7,1.13
422,2010,0,0,0,NA
422,2010,0,0,1,NA
422,2010,0,0,2,0.47
422,2010,0,0,3,1.05
422,2010,0,0,4,1.1
422,2010,0,0,5,0.84
422,2010,0,0,6,0.91
422,2010,0,0,7,1.04
422,2015,0,0,0,NA
422,2015,0,0,1,NA
422,2015,0,0,2,0.48
422,2015,0,0,3,0.98
422,2015,0,0,4,1.12
422,2015,0,0,5,0.85
422,2015,0,0,6,0.93
422,2015,0,0,7,0.95
422,2020,0,0,0,NA
422,2020,0,0,1,NA
422,2020,0,0,2,0.51
422,2020,0,0,3,0.88
422,2020,0,0,4,1.13
422,2020,0,0,5,0.87
422,2020,0,0,6,0.93
422,2020,0,0,7,0.91
422,2025,0,0,0,NA
422,2025,0,0,1,NA
422,2025,0,0,2,0.56
422,2025,0,0,3,0.83
422,2025,0,0,4,1.15
422,2025,0,0,5,0.88
422,2025,0,0,6,0.93
422,2025,0,0,7,0.88
422,2030,0,0,0,NA
422,2030,0,0,1,NA
422,2030,0,0,2,0.63
422,2030,0,0,3,0.82
422,2030,0,0,4,1.17
422,2030,0,0,5,0.89
422,2030,0,0,6,0.93
422,2030,0,0,7,0.86
422,2035,0,0,0,NA
422,2035,0,0,1,NA
422,2035,0,0,2,0.73
422,2035,0,0,3,0.83
422,2035,0,0,4,1.19
422,2035,0,0,5,0.9
422,2035,0,0,6,0.93
422,2035,0,0,7,0.84
422,2040,0,0,0,NA
422,2040,0,0,1,NA
422,2040,0,0,2,0.86
422,2040,0,0,3,0.88
422,2040,0,0,4,1.22
422,2040,0,0,5,0.91
422,2040,0,0,6,0.92
422,2040,0,0,7,0.82
422,2045,0,0,0,NA
422,2045,0,0,1,NA
422,2045,0,0,2,1.02
422,2045,0,0,3,0.96
422,2045,0,0,4,1.25
422,2045,0,0,5,0.92
422,2045,0,0,6,0.92
422,2045,0,0,7,0.8
422,2050,0,0,0,NA
422,2050,0,0,1,NA
422,2050,0,0,2,1.23
422,2050,0,0,3,1.08
422,2050,0,0,4,1.29
422,2050,0,0,5,0.94
422,2050,0,0,6,0.92
422,2050,0,0,7,0.79
422,2055,0,0,0,NA
422,2055,0,0,1,NA
422,2055,0,0,2,1.44
422,2055,0,0,3,1.23
422,2055,0,0,4,1.32
422,2055,0,0,5,0.96
422,2055,0,0,6,0.93
422,2055,0,0,7,0.78
422,2060,0,0,0,NA
422,2060,0,0,1,NA
422,2060,0,0,2,1.64
422,2060,0,0,3,1.38
422,2060,0,0,4,1.35
422,2060,0,0,5,0.97
422,2060,0,0,6,0.92
422,2060,0,0,7,0.77
422,2065,0,0,0,NA
422,2065,0,0,1,NA
422,2065,0,0,2,1.79
422,2065,0,0,3,1.51
422,2065,0,0,4,1.38
422,2065,0,0,5,0.99
422,2065,0,0,6,0.92
422,2065,0,0,7,0.76
422,2070,0,0,0,NA
422,2070,0,0,1,NA
422,2070,0,0,2,1.89
422,2070,0,0,3,1.61
422,2070,0,0,4,1.4
422,2070,0,0,5,1
422,2070,0,0,6,0.92
422,2070,0,0,7,0.75
422,2075,0,0,0,NA
422,2075,0,0,1,NA
422,2075,0,0,2,1.95
422,2075,0,0,3,1.66
422,2075,0,0,4,1.41
422,2075,0,0,5,1.01
422,2075,0,0,6,0.92
422,2075,0,0,7,0.75
422,2080,0,0,0,NA
422,2080,0,0,1,NA
422,2080,0,0,2,1.97
422,2080,0,0,3,1.68
422,2080,0,0,4,1.42
422,2080,0,0,5,1.01
422,2080,0,0,6,0.92
422,2080,0,0,7,0.75
422,2085,0,0,0,NA
422,2085,0,0,1,NA
422,2085,0,0,2,1.98
422,2085,0,0,3,1.69
422,2085,0,0,4,1.43
422,2085,0,0,5,1.02
422,2085,0,0,6,0.92
422,2085,0,0,7,0.75
422,2090,0,0,0,NA
422,2090,0,0,1,NA
422,2090,0,0,2,1.98
422,2090,0,0,3,1.69
422,2090,0,0,4,1.43
422,2090,0,0,5,1.02
422,2090,0,0,6,0.92
422,2090,0,0,7,0.75
422,2095,0,0,0,NA
422,2095,0,0,1,NA
422,2095,0,0,2,1.99
422,2095,0,0,3,1.69
422,2095,0,0,4,1.43
422,2095,0,0,5,1.02
422,2095,0,0,6,0.92
422,2095,0,0,7,0.75
422,2100,0,0,0,NA
422,2100,0,0,1,NA
422,2100,0,0,2,1.99
422,2100,0,0,3,1.69
422,2100,0,0,4,1.43
422,2100,0,0,5,1.02
422,2100,0,0,6,0.92
422,2100,0,0,7,0.75
426,1970,0,0,0,NA
426,1970,0,0,1,NA
426,1970,0,0,2,1.17
426,1970,0,0,3,0.42
426,1970,0,0,4,0.58
426,1970,0,0,5,0.75
426,1970,0,0,6,2
426,1970,0,0,7,2.12
426,1975,0,0,0,NA
426,1975,0,0,1,NA
426,1975,0,0,2,1.29
426,1975,0,0,3,0.41
426,1975,0,0,4,0.5
426,1975,0,0,5,0.52
426,1975,0,0,6,1
426,1975,0,0,7,1.14
426,1980,0,0,0,NA
426,1980,0,0,1,NA
426,1980,0,0,2,1.49
426,1980,0,0,3,0.44
426,1980,0,0,4,0.55
426,1980,0,0,5,0.6
426,1980,0,0,6,0.83
426,1980,0,0,7,0.95
426,1985,0,0,0,NA
426,1985,0,0,1,NA
426,1985,0,0,2,1.75
426,1985,0,0,3,0.47
426,1985,0,0,4,0.51
426,1985,0,0,5,0.58
426,1985,0,0,6,0.97
426,1985,0,0,7,0.85
426,1990,0,0,0,NA
426,1990,0,0,1,NA
426,1990,0,0,2,2.03
426,1990,0,0,3,0.51
426,1990,0,0,4,0.49
426,1990,0,0,5,0.58
426,1990,0,0,6,0.93
426,1990,0,0,7,0.86
426,1995,0,0,0,NA
426,1995,0,0,1,NA
426,1995,0,0,2,2.34
426,1995,0,0,3,0.57
426,1995,0,0,4,0.48
426,1995,0,0,5,0.56
426,1995,0,0,6,0.99
426,1995,0,0,7,0.81
426,2000,0,0,0,NA
426,2000,0,0,1,NA
426,2000,0,0,2,2.75
426,2000,0,0,3,0.65
426,2000,0,0,4,0.48
426,2000,0,0,5,0.52
426,2000,0,0,6,0.9
426,2000,0,0,7,0.86
426,2005,0,0,0,NA
426,2005,0,0,1,NA
426,2005,0,0,2,3.17
426,2005,0,0,3,0.73
426,2005,0,0,4,0.52
426,2005,0,0,5,0.55
426,2005,0,0,6,0.88
426,2005,0,0,7,0.88
426,2010,0,0,0,NA
426,2010,0,0,1,NA
426,2010,0,0,2,3.87
426,2010,0,0,3,0.86
426,2010,0,0,4,0.56
426,2010,0,0,5,0.66
426,2010,0,0,6,0.91
426,2010,0,0,7,0.89
426,2015,0,0,0,NA
426,2015,0,0,1,NA
426,2015,0,0,2,4.77
426,2015,0,0,3,1.03
426,2015,0,0,4,0.62
426,2015,0,0,5,0.65
426,2015,0,0,6,0.91
426,2015,0,0,7,0.9
426,2020,0,0,0,NA
426,2020,0,0,1,NA
426,2020,0,0,2,5.33
426,2020,0,0,3,1.24
426,2020,0,0,4,0.65
426,2020,0,0,5,0.67
426,2020,0,0,6,0.93
426,2020,0,0,7,0.91
426,2025,0,0,0,NA
426,2025,0,0,1,NA
426,2025,0,0,2,6.97
426,2025,0,0,3,1.37
426,2025,0,0,4,0.67
426,2025,0,0,5,0.68
426,2025,0,0,6,0.94
426,2025,0,0,7,0.91
426,2030,0,0,0,NA
426,2030,0,0,1,NA
426,2030,0,0,2,8.31
426,2030,0,0,3,1.54
426,2030,0,0,4,0.68
426,2030,0,0,5,0.68
426,2030,0,0,6,0.94
426,2030,0,0,7,0.91
426,2035,0,0,0,NA
426,2035,0,0,1,NA
426,2035,0,0,2,9.74
426,2035,0,0,3,1.68
426,2035,0,0,4,0.69
426,2035,0,0,5,0.69
426,2035,0,0,6,0.94
426,2035,0,0,7,0.92
426,2040,0,0,0,NA
426,2040,0,0,1,NA
426,2040,0,0,2,11
426,2040,0,0,3,1.79
426,2040,0,0,4,0.69
426,2040,0,0,5,0.68
426,2040,0,0,6,0.93
426,2040,0,0,7,0.91
426,2045,0,0,0,NA
426,2045,0,0,1,NA
426,2045,0,0,2,11.99
426,2045,0,0,3,1.85
426,2045,0,0,4,0.69
426,2045,0,0,5,0.68
426,2045,0,0,6,0.92
426,2045,0,0,7,0.9
426,2050,0,0,0,NA
426,2050,0,0,1,NA
426,2050,0,0,2,12.57
426,2050,0,0,3,1.87
426,2050,0,0,4,0.68
426,2050,0,0,5,0.67
426,2050,0,0,6,0.9
426,2050,0,0,7,0.89
426,2055,0,0,0,NA
426,2055,0,0,1,NA
426,2055,0,0,2,12.78
426,2055,0,0,3,1.86
426,2055,0,0,4,0.67
426,2055,0,0,5,0.66
426,2055,0,0,6,0.89
426,2055,0,0,7,0.87
426,2060,0,0,0,NA
426,2060,0,0,1,NA
426,2060,0,0,2,12.77
426,2060,0,0,3,1.83
426,2060,0,0,4,0.66
426,2060,0,0,5,0.65
426,2060,0,0,6,0.87
426,2060,0,0,7,0.85
426,2065,0,0,0,NA
426,2065,0,0,1,NA
426,2065,0,0,2,12.68
426,2065,0,0,3,1.81
426,2065,0,0,4,0.65
426,2065,0,0,5,0.64
426,2065,0,0,6,0.86
426,2065,0,0,7,0.84
426,2070,0,0,0,NA
426,2070,0,0,1,NA
426,2070,0,0,2,12.57
426,2070,0,0,3,1.78
426,2070,0,0,4,0.64
426,2070,0,0,5,0.63
426,2070,0,0,6,0.84
426,2070,0,0,7,0.83
426,2075,0,0,0,NA
426,2075,0,0,1,NA
426,2075,0,0,2,12.46
426,2075,0,0,3,1.77
426,2075,0,0,4,0.63
426,2075,0,0,5,0.62
426,2075,0,0,6,0.83
426,2075,0,0,7,0.82
426,2080,0,0,0,NA
426,2080,0,0,1,NA
426,2080,0,0,2,12.39
426,2080,0,0,3,1.75
426,2080,0,0,4,0.63
426,2080,0,0,5,0.61
426,2080,0,0,6,0.83
426,2080,0,0,7,0.81
426,2085,0,0,0,NA
426,2085,0,0,1,NA
426,2085,0,0,2,12.35
426,2085,0,0,3,1.74
426,2085,0,0,4,0.63
426,2085,0,0,5,0.61
426,2085,0,0,6,0.82
426,2085,0,0,7,0.8
426,2090,0,0,0,NA
426,2090,0,0,1,NA
426,2090,0,0,2,12.31
426,2090,0,0,3,1.74
426,2090,0,0,4,0.62
426,2090,0,0,5,0.61
426,2090,0,0,6,0.82
426,2090,0,0,7,0.8
426,2095,0,0,0,NA
426,2095,0,0,1,NA
426,2095,0,0,2,12.26
426,2095,0,0,3,1.73
426,2095,0,0,4,0.62
426,2095,0,0,5,0.61
426,2095,0,0,6,0.82
426,2095,0,0,7,0.79
426,2100,0,0,0,NA
426,2100,0,0,1,NA
426,2100,0,0,2,12.2
426,2100,0,0,3,1.72
426,2100,0,0,4,0.62
426,2100,0,0,5,0.6
426,2100,0,0,6,0.81
426,2100,0,0,7,0.79
428,1970,0,0,0,NA
428,1970,0,0,1,NA
428,1970,0,0,2,0.29
428,1970,0,0,3,0.3
428,1970,0,0,4,0.71
428,1970,0,0,5,0.92
428,1970,0,0,6,0.73
428,1970,0,0,7,0.95
428,1975,0,0,0,NA
428,1975,0,0,1,NA
428,1975,0,0,2,0.27
428,1975,0,0,3,0.28
428,1975,0,0,4,0.68
428,1975,0,0,5,0.93
428,1975,0,0,6,0.75
428,1975,0,0,7,0.88
428,1980,0,0,0,NA
428,1980,0,0,1,NA
428,1980,0,0,2,0.25
428,1980,0,0,3,0.28
428,1980,0,0,4,0.65
428,1980,0,0,5,0.93
428,1980,0,0,6,0.76
428,1980,0,0,7,0.8
428,1985,0,0,0,NA
428,1985,0,0,1,NA
428,1985,0,0,2,0.29
428,1985,0,0,3,0.36
428,1985,0,0,4,0.66
428,1985,0,0,5,0.95
428,1985,0,0,6,0.8
428,1985,0,0,7,0.75
428,1990,0,0,0,NA
428,1990,0,0,1,NA
428,1990,0,0,2,0.28
428,1990,0,0,3,0.33
428,1990,0,0,4,0.6
428,1990,0,0,5,0.93
428,1990,0,0,6,0.83
428,1990,0,0,7,0.72
428,1995,0,0,0,NA
428,1995,0,0,1,NA
428,1995,0,0,2,0.31
428,1995,0,0,3,0.37
428,1995,0,0,4,0.57
428,1995,0,0,5,0.91
428,1995,0,0,6,0.84
428,1995,0,0,7,0.68
428,2000,0,0,0,NA
428,2000,0,0,1,NA
428,2000,0,0,2,0.37
428,2000,0,0,3,0.35
428,2000,0,0,4,0.55
428,2000,0,0,5,0.89
428,2000,0,0,6,0.86
428,2000,0,0,7,0.66
428,2005,0,0,0,NA
428,2005,0,0,1,NA
428,2005,0,0,2,0.45
428,2005,0,0,3,0.39
428,2005,0,0,4,0.53
428,2005,0,0,5,0.89
428,2005,0,0,6,0.88
428,2005,0,0,7,0.65
428,2010,0,0,0,NA
428,2010,0,0,1,NA
428,2010,0,0,2,0.54
428,2010,0,0,3,0.42
428,2010,0,0,4,0.53
428,2010,0,0,5,0.89
428,2010,0,0,6,0.9
428,2010,0,0,7,0.64
428,2015,0,0,0,NA
428,2015,0,0,1,NA
428,2015,0,0,2,0.71
428,2015,0,0,3,0.5
428,2015,0,0,4,0.58
428,2015,0,0,5,0.95
428,2015,0,0,6,0.9
428,2015,0,0,7,0.63
428,2020,0,0,0,NA
428,2020,0,0,1,NA
428,2020,0,0,2,0.83
428,2020,0,0,3,0.62
428,2020,0,0,4,0.67
428,2020,0,0,5,0.99
428,2020,0,0,6,0.91
428,2020,0,0,7,0.62
428,2025,0,0,0,NA
428,2025,0,0,1,NA
428,2025,0,0,2,0.94
428,2025,0,0,3,0.76
428,2025,0,0,4,0.83
428,2025,0,0,5,1.05
428,2025,0,0,6,0.92
428,2025,0,0,7,0.61
428,2030,0,0,0,NA
428,2030,0,0,1,NA
428,2030,0,0,2,1.03
428,2030,0,0,3,0.9
428,2030,0,0,4,1.13
428,2030,0,0,5,1.14
428,2030,0,0,6,0.92
428,2030,0,0,7,0.61
428,2035,0,0,0,NA
428,2035,0,0,1,NA
428,2035,0,0,2,1.09
428,2035,0,0,3,0.98
428,2035,0,0,4,1.56
428,2035,0,0,5,1.25
428,2035,0,0,6,0.92
428,2035,0,0,7,0.61
428,2040,0,0,0,NA
428,2040,0,0,1,NA
428,2040,0,0,2,1.13
428,2040,0,0,3,1.04
428,2040,0,0,4,1.99
428,2040,0,0,5,1.35
428,2040,0,0,6,0.93
428,2040,0,0,7,0.61
428,2045,0,0,0,NA
428,2045,0,0,1,NA
428,2045,0,0,2,1.16
428,2045,0,0,3,1.07
428,2045,0,0,4,2.29
428,2045,0,0,5,1.43
428,2045,0,0,6,0.93
428,2045,0,0,7,0.62
428,2050,0,0,0,NA
428,2050,0,0,1,NA
428,2050,0,0,2,1.19
428,2050,0,0,3,1.09
428,2050,0,0,4,2.49
428,2050,0,0,5,1.49
428,2050,0,0,6,0.94
428,2050,0,0,7,0.62
428,2055,0,0,0,NA
428,2055,0,0,1,NA
428,2055,0,0,2,1.2
428,2055,0,0,3,1.11
428,2055,0,0,4,2.61
428,2055,0,0,5,1.53
428,2055,0,0,6,0.94
428,2055,0,0,7,0.62
428,2060,0,0,0,NA
428,2060,0,0,1,NA
428,2060,0,0,2,1.21
428,2060,0,0,3,1.11
428,2060,0,0,4,2.69
428,2060,0,0,5,1.55
428,2060,0,0,6,0.95
428,2060,0,0,7,0.63
428,2065,0,0,0,NA
428,2065,0,0,1,NA
428,2065,0,0,2,1.21
428,2065,0,0,3,1.11
428,2065,0,0,4,2.73
428,2065,0,0,5,1.56
428,2065,0,0,6,0.95
428,2065,0,0,7,0.63
428,2070,0,0,0,NA
428,2070,0,0,1,NA
428,2070,0,0,2,1.21
428,2070,0,0,3,1.1
428,2070,0,0,4,2.75
428,2070,0,0,5,1.56
428,2070,0,0,6,0.96
428,2070,0,0,7,0.63
428,2075,0,0,0,NA
428,2075,0,0,1,NA
428,2075,0,0,2,1.22
428,2075,0,0,3,1.1
428,2075,0,0,4,2.76
428,2075,0,0,5,1.56
428,2075,0,0,6,0.96
428,2075,0,0,7,0.64
428,2080,0,0,0,NA
428,2080,0,0,1,NA
428,2080,0,0,2,1.22
428,2080,0,0,3,1.11
428,2080,0,0,4,2.79
428,2080,0,0,5,1.57
428,2080,0,0,6,0.97
428,2080,0,0,7,0.65
428,2085,0,0,0,NA
428,2085,0,0,1,NA
428,2085,0,0,2,1.24
428,2085,0,0,3,1.12
428,2085,0,0,4,2.82
428,2085,0,0,5,1.58
428,2085,0,0,6,0.99
428,2085,0,0,7,0.66
428,2090,0,0,0,NA
428,2090,0,0,1,NA
428,2090,0,0,2,1.25
428,2090,0,0,3,1.13
428,2090,0,0,4,2.85
428,2090,0,0,5,1.6
428,2090,0,0,6,1
428,2090,0,0,7,0.66
428,2095,0,0,0,NA
428,2095,0,0,1,NA
428,2095,0,0,2,1.25
428,2095,0,0,3,1.14
428,2095,0,0,4,2.86
428,2095,0,0,5,1.61
428,2095,0,0,6,1.01
428,2095,0,0,7,0.67
428,2100,0,0,0,NA
428,2100,0,0,1,NA
428,2100,0,0,2,1.26
428,2100,0,0,3,1.14
428,2100,0,0,4,2.87
428,2100,0,0,5,1.61
428,2100,0,0,6,1.01
428,2100,0,0,7,0.67
430,1970,0,0,0,NA
430,1970,0,0,1,NA
430,1970,0,0,2,0.9
430,1970,0,0,3,3.02
430,1970,0,0,4,3.8
430,1970,0,0,5,3.83
430,1970,0,0,6,4.42
430,1970,0,0,7,4.14
430,1975,0,0,0,NA
430,1975,0,0,1,NA
430,1975,0,0,2,0.83
430,1975,0,0,3,3.1
430,1975,0,0,4,3.73
430,1975,0,0,5,4.43
430,1975,0,0,6,4.92
430,1975,0,0,7,4.98
430,1980,0,0,0,NA
430,1980,0,0,1,NA
430,1980,0,0,2,0.76
430,1980,0,0,3,2.66
430,1980,0,0,4,3.68
430,1980,0,0,5,4.3
430,1980,0,0,6,4.9
430,1980,0,0,7,5.17
430,1985,0,0,0,NA
430,1985,0,0,1,NA
430,1985,0,0,2,0.7
430,1985,0,0,3,2.18
430,1985,0,0,4,3.42
430,1985,0,0,5,4.02
430,1985,0,0,6,4.46
430,1985,0,0,7,4.82
430,1990,0,0,0,NA
430,1990,0,0,1,NA
430,1990,0,0,2,0.64
430,1990,0,0,3,1.83
430,1990,0,0,4,2.85
430,1990,0,0,5,3.66
430,1990,0,0,6,3.98
430,1990,0,0,7,4.38
430,1995,0,0,0,NA
430,1995,0,0,1,NA
430,1995,0,0,2,0.6
430,1995,0,0,3,1.59
430,1995,0,0,4,2.33
430,1995,0,0,5,3.25
430,1995,0,0,6,3.6
430,1995,0,0,7,4.12
430,2000,0,0,0,NA
430,2000,0,0,1,NA
430,2000,0,0,2,0.58
430,2000,0,0,3,1.36
430,2000,0,0,4,2.1
430,2000,0,0,5,2.88
430,2000,0,0,6,3.24
430,2000,0,0,7,3.68
430,2005,0,0,0,NA
430,2005,0,0,1,NA
430,2005,0,0,2,0.57
430,2005,0,0,3,1.22
430,2005,0,0,4,1.85
430,2005,0,0,5,2.57
430,2005,0,0,6,2.89
430,2005,0,0,7,3.28
430,2010,0,0,0,NA
430,2010,0,0,1,NA
430,2010,0,0,2,0.83
430,2010,0,0,3,1.32
430,2010,0,0,4,1.5
430,2010,0,0,5,2
430,2010,0,0,6,2.59
430,2010,0,0,7,3.56
430,2015,0,0,0,NA
430,2015,0,0,1,NA
430,2015,0,0,2,0.82
430,2015,0,0,3,1.43
430,2015,0,0,4,1.5
430,2015,0,0,5,1.76
430,2015,0,0,6,2.77
430,2015,0,0,7,4.01
430,2020,0,0,0,NA
430,2020,0,0,1,NA
430,2020,0,0,2,0.84
430,2020,0,0,3,1.34
