"isono","year","sexno","ageno","eduno","podr"
903,2090,0,0,0,0.108
903,2095,0,0,0,0.112
935,2010,0,0,0,0.063
935,2015,0,0,0,0.064
935,2020,0,0,0,0.07
935,2025,0,0,0,0.078
935,2030,0,0,0,0.085
935,2035,0,0,0,0.094
935,2040,0,0,0,0.104
935,2045,0,0,0,0.113
935,2050,0,0,0,0.119
935,2055,0,0,0,0.126
935,2060,0,0,0,0.135
935,2065,0,0,0,0.145
935,2070,0,0,0,0.151
935,2075,0,0,0,0.156
935,2080,0,0,0,0.158
935,2085,0,0,0,0.16
935,2090,0,0,0,0.162
935,2095,0,0,0,0.164
908,2010,0,0,0,0.126
908,2015,0,0,0,0.12
908,2020,0,0,0,0.12
908,2025,0,0,0,0.125
908,2030,0,0,0,0.132
908,2035,0,0,0,0.139
908,2040,0,0,0,0.145
908,2045,0,0,0,0.148
908,2050,0,0,0,0.148
908,2055,0,0,0,0.149
908,2060,0,0,0,0.151
908,2065,0,0,0,0.153
908,2070,0,0,0,0.154
908,2075,0,0,0,0.149
908,2080,0,0,0,0.142
908,2085,0,0,0,0.136
908,2090,0,0,0,0.134
908,2095,0,0,0,0.135
904,2010,0,0,0,0.049
904,2015,0,0,0,0.051
904,2020,0,0,0,0.053
904,2025,0,0,0,0.058
904,2030,0,0,0,0.064
904,2035,0,0,0,0.072
904,2040,0,0,0,0.081
904,2045,0,0,0,0.089
904,2050,0,0,0,0.097
904,2055,0,0,0,0.104
904,2060,0,0,0,0.112
904,2065,0,0,0,0.119
904,2070,0,0,0,0.126
904,2075,0,0,0,0.132
904,2080,0,0,0,0.137
904,2085,0,0,0,0.142
904,2090,0,0,0,0.145
904,2095,0,0,0,0.146
905,2010,0,0,0,0.086
905,2015,0,0,0,0.086
905,2020,0,0,0,0.091
905,2025,0,0,0,0.1
905,2030,0,0,0,0.109
905,2035,0,0,0,0.119
905,2040,0,0,0,0.125
905,2045,0,0,0,0.122
905,2050,0,0,0,0.118
905,2055,0,0,0,0.112
905,2060,0,0,0,0.109
905,2065,0,0,0,0.111
905,2070,0,0,0,0.113
905,2075,0,0,0,0.117
905,2080,0,0,0,0.117
905,2085,0,0,0,0.116
905,2090,0,0,0,0.117
905,2095,0,0,0,0.119
909,2010,0,0,0,0.064
909,2015,0,0,0,0.062
909,2020,0,0,0,0.064
909,2025,0,0,0,0.07
909,2030,0,0,0,0.074
909,2035,0,0,0,0.078
909,2040,0,0,0,0.083
909,2045,0,0,0,0.085
909,2050,0,0,0,0.087
909,2055,0,0,0,0.088
909,2060,0,0,0,0.088
909,2065,0,0,0,0.089
909,2070,0,0,0,0.093
909,2075,0,0,0,0.097
909,2080,0,0,0,0.102
909,2085,0,0,0,0.104
909,2090,0,0,0,0.105
909,2095,0,0,0,0.107
