"isono","year","sexno","ageno","eduno","bmys"
400,2000,0,6,0,6.8
400,2000,1,6,0,8.4
400,2000,2,6,0,5
400,2005,0,6,0,8.1
400,2005,1,6,0,9.4
400,2005,2,6,0,6.7
400,2010,0,6,0,9
400,2010,1,6,0,9.9
400,2010,2,6,0,8.1
400,2015,0,6,0,9.7
400,2015,1,6,0,10.1
400,2015,2,6,0,9.2
400,2020,0,6,0,10.3
400,2020,1,6,0,10.4
400,2020,2,6,0,10.2
400,2025,0,6,0,11
400,2025,1,6,0,10.9
400,2025,2,6,0,11.1
400,2030,0,6,0,11.6
400,2030,1,6,0,11.4
400,2030,2,6,0,11.8
400,2035,0,6,0,12.3
400,2035,1,6,0,12
400,2035,2,6,0,12.6
400,2040,0,6,0,13
400,2040,1,6,0,12.6
400,2040,2,6,0,13.3
400,2045,0,6,0,13.5
400,2045,1,6,0,13.2
400,2045,2,6,0,13.8
400,2050,0,6,0,13.9
400,2050,1,6,0,13.6
400,2050,2,6,0,14.2
400,2055,0,6,0,14.3
400,2055,1,6,0,14
400,2055,2,6,0,14.5
400,2060,0,6,0,14.5
400,2060,1,6,0,14.3
400,2060,2,6,0,14.7
400,2065,0,6,0,14.6
400,2065,1,6,0,14.5
400,2065,2,6,0,14.8
400,2070,0,6,0,14.8
400,2070,1,6,0,14.7
400,2070,2,6,0,14.9
400,2075,0,6,0,14.9
400,2075,1,6,0,14.8
400,2075,2,6,0,15
400,2080,0,6,0,15
400,2080,1,6,0,14.9
400,2080,2,6,0,15
400,2085,0,6,0,15
400,2085,1,6,0,15
400,2085,2,6,0,15.1
400,2090,0,6,0,15.1
400,2090,1,6,0,15.1
400,2090,2,6,0,15.1
400,2095,0,6,0,15.1
400,2095,1,6,0,15.1
400,2095,2,6,0,15.2
400,2100,0,6,0,15.2
400,2100,1,6,0,15.2
400,2100,2,6,0,15.2
404,1970,0,6,0,1.3
404,1970,1,6,0,1.8
404,1970,2,6,0,0.7
404,1975,0,6,0,1.5
404,1975,1,6,0,2.2
404,1975,2,6,0,0.8
404,1980,0,6,0,1.8
404,1980,1,6,0,2.7
404,1980,2,6,0,1
404,1985,0,6,0,2.3
404,1985,1,6,0,3.5
404,1985,2,6,0,1.2
404,1990,0,6,0,3
404,1990,1,6,0,4.4
404,1990,2,6,0,1.7
404,1995,0,6,0,3.9
404,1995,1,6,0,5.4
404,1995,2,6,0,2.4
404,2000,0,6,0,4.7
404,2000,1,6,0,6.3
404,2000,2,6,0,3.2
404,2005,0,6,0,5.7
404,2005,1,6,0,7.2
404,2005,2,6,0,4.2
404,2010,0,6,0,6.6
404,2010,1,6,0,8
404,2010,2,6,0,5.2
404,2015,0,6,0,7.6
404,2015,1,6,0,8.7
404,2015,2,6,0,6.5
404,2020,0,6,0,8.4
404,2020,1,6,0,9.2
404,2020,2,6,0,7.5
404,2025,0,6,0,9.3
404,2025,1,6,0,9.9
404,2025,2,6,0,8.7
404,2030,0,6,0,10.1
404,2030,1,6,0,10.5
404,2030,2,6,0,9.7
404,2035,0,6,0,10.7
404,2035,1,6,0,11
404,2035,2,6,0,10.4
404,2040,0,6,0,11.3
404,2040,1,6,0,11.5
404,2040,2,6,0,11.1
404,2045,0,6,0,11.9
404,2045,1,6,0,12.1
404,2045,2,6,0,11.8
404,2050,0,6,0,12.4
404,2050,1,6,0,12.5
404,2050,2,6,0,12.3
404,2055,0,6,0,12.8
404,2055,1,6,0,12.9
404,2055,2,6,0,12.7
404,2060,0,6,0,13.1
404,2060,1,6,0,13.1
404,2060,2,6,0,13.1
404,2065,0,6,0,13.3
404,2065,1,6,0,13.4
404,2065,2,6,0,13.3
404,2070,0,6,0,13.5
404,2070,1,6,0,13.6
404,2070,2,6,0,13.5
404,2075,0,6,0,13.7
404,2075,1,6,0,13.7
404,2075,2,6,0,13.7
404,2080,0,6,0,13.9
404,2080,1,6,0,13.9
404,2080,2,6,0,13.9
404,2085,0,6,0,14
404,2085,1,6,0,14
404,2085,2,6,0,14
404,2090,0,6,0,14.1
404,2090,1,6,0,14.1
404,2090,2,6,0,14.1
404,2095,0,6,0,14.2
404,2095,1,6,0,14.2
404,2095,2,6,0,14.2
404,2100,0,6,0,14.3
404,2100,1,6,0,14.3
404,2100,2,6,0,14.3
408,1970,0,6,0,0
408,1970,1,6,0,0
408,1970,2,6,0,0
408,1975,0,6,0,0
408,1975,1,6,0,0
408,1975,2,6,0,0
408,1980,0,6,0,0
408,1980,1,6,0,0
408,1980,2,6,0,0
408,1985,0,6,0,0
408,1985,1,6,0,0
408,1985,2,6,0,0
408,1990,0,6,0,0
408,1990,1,6,0,0
408,1990,2,6,0,0
408,1995,0,6,0,0
408,1995,1,6,0,0
408,1995,2,6,0,0
408,2000,0,6,0,0
408,2000,1,6,0,0
408,2000,2,6,0,0
408,2005,0,6,0,0
408,2005,1,6,0,0
408,2005,2,6,0,0
408,2010,0,6,0,0
408,2010,1,6,0,0
408,2010,2,6,0,0
408,2015,0,6,0,0
408,2015,1,6,0,0
408,2015,2,6,0,0
408,2020,0,6,0,0
408,2020,1,6,0,0
408,2020,2,6,0,0
408,2025,0,6,0,0
408,2025,1,6,0,0
408,2025,2,6,0,0
408,2030,0,6,0,0
408,2030,1,6,0,0
408,2030,2,6,0,0
408,2035,0,6,0,0
408,2035,1,6,0,0
408,2035,2,6,0,0
408,2040,0,6,0,0
408,2040,1,6,0,0
408,2040,2,6,0,0
408,2045,0,6,0,0
408,2045,1,6,0,0
408,2045,2,6,0,0
408,2050,0,6,0,0
408,2050,1,6,0,0
408,2050,2,6,0,0
408,2055,0,6,0,0
408,2055,1,6,0,0
408,2055,2,6,0,0
408,2060,0,6,0,0
408,2060,1,6,0,0
408,2060,2,6,0,0
408,2065,0,6,0,0
408,2065,1,6,0,0
408,2065,2,6,0,0
408,2070,0,6,0,0
408,2070,1,6,0,0
408,2070,2,6,0,0
408,2075,0,6,0,0
408,2075,1,6,0,0
408,2075,2,6,0,0
408,2080,0,6,0,0
408,2080,1,6,0,0
408,2080,2,6,0,0
408,2085,0,6,0,0
408,2085,1,6,0,0
408,2085,2,6,0,0
408,2090,0,6,0,0
408,2090,1,6,0,0
408,2090,2,6,0,0
408,2095,0,6,0,0
408,2095,1,6,0,0
408,2095,2,6,0,0
408,2100,0,6,0,0
408,2100,1,6,0,0
408,2100,2,6,0,0
410,1970,0,6,0,2.8
410,1970,1,6,0,4.1
410,1970,2,6,0,1.6
410,1975,0,6,0,3.9
410,1975,1,6,0,5.5
410,1975,2,6,0,2.5
410,1980,0,6,0,5.1
410,1980,1,6,0,6.9
410,1980,2,6,0,3.5
410,1985,0,6,0,6.3
410,1985,1,6,0,8
410,1985,2,6,0,4.6
410,1990,0,6,0,7.5
410,1990,1,6,0,9.1
410,1990,2,6,0,5.9
410,1995,0,6,0,8.6
410,1995,1,6,0,10
410,1995,2,6,0,7.4
410,2000,0,6,0,9.9
410,2000,1,6,0,10.9
410,2000,2,6,0,8.8
410,2005,0,6,0,11
410,2005,1,6,0,11.8
410,2005,2,6,0,10.2
410,2010,0,6,0,11.9
410,2010,1,6,0,12.5
410,2010,2,6,0,11.3
410,2015,0,6,0,12.6
410,2015,1,6,0,13
410,2015,2,6,0,12.1
410,2020,0,6,0,13.2
410,2020,1,6,0,13.6
410,2020,2,6,0,12.9
410,2025,0,6,0,13.9
410,2025,1,6,0,14.1
410,2025,2,6,0,13.7
410,2030,0,6,0,14.3
410,2030,1,6,0,14.4
410,2030,2,6,0,14.2
410,2035,0,6,0,14.7
410,2035,1,6,0,14.7
410,2035,2,6,0,14.7
410,2040,0,6,0,15
410,2040,1,6,0,15
410,2040,2,6,0,15
410,2045,0,6,0,15.2
410,2045,1,6,0,15.1
410,2045,2,6,0,15.2
410,2050,0,6,0,15.3
410,2050,1,6,0,15.2
410,2050,2,6,0,15.3
410,2055,0,6,0,15.4
410,2055,1,6,0,15.3
410,2055,2,6,0,15.4
410,2060,0,6,0,15.4
410,2060,1,6,0,15.4
410,2060,2,6,0,15.5
410,2065,0,6,0,15.5
410,2065,1,6,0,15.5
410,2065,2,6,0,15.5
410,2070,0,6,0,15.5
410,2070,1,6,0,15.5
410,2070,2,6,0,15.5
410,2075,0,6,0,15.5
410,2075,1,6,0,15.5
410,2075,2,6,0,15.5
410,2080,0,6,0,15.5
410,2080,1,6,0,15.5
410,2080,2,6,0,15.5
410,2085,0,6,0,15.5
410,2085,1,6,0,15.5
410,2085,2,6,0,15.5
410,2090,0,6,0,15.6
410,2090,1,6,0,15.6
410,2090,2,6,0,15.6
410,2095,0,6,0,15.6
410,2095,1,6,0,15.6
410,2095,2,6,0,15.6
410,2100,0,6,0,15.6
410,2100,1,6,0,15.6
410,2100,2,6,0,15.6
414,1970,0,6,0,4.4
414,1970,1,6,0,6.1
414,1970,2,6,0,1.1
414,1975,0,6,0,4.5
414,1975,1,6,0,6.3
414,1975,2,6,0,1.5
414,1980,0,6,0,5
414,1980,1,6,0,6.4
414,1980,2,6,0,2.3
414,1985,0,6,0,5.6
414,1985,1,6,0,6.9
414,1985,2,6,0,3.1
414,1990,0,6,0,6.3
414,1990,1,6,0,7.4
414,1990,2,6,0,4.4
414,1995,0,6,0,7.1
414,1995,1,6,0,7.7
414,1995,2,6,0,5.7
414,2000,0,6,0,7.4
414,2000,1,6,0,7.7
414,2000,2,6,0,6.6
414,2005,0,6,0,7.5
414,2005,1,6,0,7.7
414,2005,2,6,0,7.3
414,2010,0,6,0,7.5
414,2010,1,6,0,7.5
414,2010,2,6,0,7.6
414,2015,0,6,0,7.5
414,2015,1,6,0,7.2
414,2015,2,6,0,7.9
414,2020,0,6,0,7.5
414,2020,1,6,0,7.2
414,2020,2,6,0,8.2
414,2025,0,6,0,8.2
414,2025,1,6,0,7.7
414,2025,2,6,0,9
414,2030,0,6,0,9
414,2030,1,6,0,8.5
414,2030,2,6,0,9.9
414,2035,0,6,0,9.9
414,2035,1,6,0,9.3
414,2035,2,6,0,10.8
414,2040,0,6,0,10.9
414,2040,1,6,0,10.3
414,2040,2,6,0,11.8
414,2045,0,6,0,11.9
414,2045,1,6,0,11.4
414,2045,2,6,0,12.7
414,2050,0,6,0,12.6
414,2050,1,6,0,12.2
414,2050,2,6,0,13.3
414,2055,0,6,0,13
414,2055,1,6,0,12.7
414,2055,2,6,0,13.6
414,2060,0,6,0,13.3
414,2060,1,6,0,13
414,2060,2,6,0,13.8
414,2065,0,6,0,13.5
414,2065,1,6,0,13.3
414,2065,2,6,0,13.9
414,2070,0,6,0,13.7
414,2070,1,6,0,13.5
414,2070,2,6,0,14
414,2075,0,6,0,13.9
414,2075,1,6,0,13.8
414,2075,2,6,0,14.1
414,2080,0,6,0,14
414,2080,1,6,0,13.9
414,2080,2,6,0,14.2
414,2085,0,6,0,14.2
414,2085,1,6,0,14.1
414,2085,2,6,0,14.3
414,2090,0,6,0,14.3
414,2090,1,6,0,14.2
414,2090,2,6,0,14.3
414,2095,0,6,0,14.4
414,2095,1,6,0,14.3
414,2095,2,6,0,14.4
414,2100,0,6,0,14.4
414,2100,1,6,0,14.4
414,2100,2,6,0,14.5
417,1970,0,6,0,4.5
417,1970,1,6,0,5.2
417,1970,2,6,0,3.9
417,1975,0,6,0,5.3
417,1975,1,6,0,6
417,1975,2,6,0,4.7
417,1980,0,6,0,6.2
417,1980,1,6,0,6.9
417,1980,2,6,0,5.6
417,1985,0,6,0,6.9
417,1985,1,6,0,7.5
417,1985,2,6,0,6.3
417,1990,0,6,0,7.8
417,1990,1,6,0,8.4
417,1990,2,6,0,7.3
417,1995,0,6,0,8.9
417,1995,1,6,0,9.3
417,1995,2,6,0,8.6
417,2000,0,6,0,9.8
417,2000,1,6,0,10
417,2000,2,6,0,9.6
417,2005,0,6,0,10.2
417,2005,1,6,0,10.3
417,2005,2,6,0,10.2
417,2010,0,6,0,10.3
417,2010,1,6,0,10.3
417,2010,2,6,0,10.3
417,2015,0,6,0,10.4
417,2015,1,6,0,10.3
417,2015,2,6,0,10.4
417,2020,0,6,0,10.4
417,2020,1,6,0,10.3
417,2020,2,6,0,10.5
417,2025,0,6,0,10.8
417,2025,1,6,0,10.7
417,2025,2,6,0,11
417,2030,0,6,0,11.3
417,2030,1,6,0,11.2
417,2030,2,6,0,11.5
417,2035,0,6,0,11.7
417,2035,1,6,0,11.5
417,2035,2,6,0,11.9
417,2040,0,6,0,12.1
417,2040,1,6,0,11.9
417,2040,2,6,0,12.3
417,2045,0,6,0,12.4
417,2045,1,6,0,12.2
417,2045,2,6,0,12.6
417,2050,0,6,0,12.6
417,2050,1,6,0,12.4
417,2050,2,6,0,12.8
417,2055,0,6,0,12.7
417,2055,1,6,0,12.5
417,2055,2,6,0,12.9
417,2060,0,6,0,12.9
417,2060,1,6,0,12.7
417,2060,2,6,0,13
417,2065,0,6,0,13
417,2065,1,6,0,12.8
417,2065,2,6,0,13.1
417,2070,0,6,0,13.1
417,2070,1,6,0,12.9
417,2070,2,6,0,13.2
417,2075,0,6,0,13.1
417,2075,1,6,0,13
417,2075,2,6,0,13.2
417,2080,0,6,0,13.2
417,2080,1,6,0,13.1
417,2080,2,6,0,13.3
417,2085,0,6,0,13.3
417,2085,1,6,0,13.2
417,2085,2,6,0,13.3
417,2090,0,6,0,13.3
417,2090,1,6,0,13.3
417,2090,2,6,0,13.4
417,2095,0,6,0,13.4
417,2095,1,6,0,13.3
417,2095,2,6,0,13.4
417,2100,0,6,0,13.4
417,2100,1,6,0,13.4
417,2100,2,6,0,13.5
418,1970,0,6,0,2
418,1970,1,6,0,3.9
418,1970,2,6,0,0.3
418,1975,0,6,0,2.3
418,1975,1,6,0,4.2
418,1975,2,6,0,0.5
418,1980,0,6,0,2.6
418,1980,1,6,0,4.7
418,1980,2,6,0,0.7
418,1985,0,6,0,3
418,1985,1,6,0,5.2
418,1985,2,6,0,1
418,1990,0,6,0,3.3
418,1990,1,6,0,5.4
418,1990,2,6,0,1.3
418,1995,0,6,0,3.6
418,1995,1,6,0,5.7
418,1995,2,6,0,1.7
418,2000,0,6,0,4.1
418,2000,1,6,0,6
418,2000,2,6,0,2.3
418,2005,0,6,0,4.6
418,2005,1,6,0,6.3
418,2005,2,6,0,3
418,2010,0,6,0,5
418,2010,1,6,0,6.4
418,2010,2,6,0,3.6
418,2015,0,6,0,5.1
418,2015,1,6,0,6.4
418,2015,2,6,0,4
418,2020,0,6,0,5.4
418,2020,1,6,0,6.4
418,2020,2,6,0,4.5
418,2025,0,6,0,6
418,2025,1,6,0,6.7
418,2025,2,6,0,5.3
418,2030,0,6,0,6.6
418,2030,1,6,0,7.2
418,2030,2,6,0,6.1
418,2035,0,6,0,7.3
418,2035,1,6,0,7.7
418,2035,2,6,0,6.9
418,2040,0,6,0,8.1
418,2040,1,6,0,8.4
418,2040,2,6,0,7.9
418,2045,0,6,0,8.8
418,2045,1,6,0,9
418,2045,2,6,0,8.7
418,2050,0,6,0,9.4
418,2050,1,6,0,9.6
418,2050,2,6,0,9.3
418,2055,0,6,0,10
418,2055,1,6,0,10.1
418,2055,2,6,0,9.9
418,2060,0,6,0,10.5
418,2060,1,6,0,10.5
418,2060,2,6,0,10.5
418,2065,0,6,0,10.9
418,2065,1,6,0,10.9
418,2065,2,6,0,10.9
418,2070,0,6,0,11.2
418,2070,1,6,0,11.2
418,2070,2,6,0,11.2
418,2075,0,6,0,11.5
418,2075,1,6,0,11.5
418,2075,2,6,0,11.5
418,2080,0,6,0,11.7
418,2080,1,6,0,11.7
418,2080,2,6,0,11.7
418,2085,0,6,0,11.9
418,2085,1,6,0,11.9
418,2085,2,6,0,11.9
418,2090,0,6,0,12.1
418,2090,1,6,0,12.1
418,2090,2,6,0,12.1
418,2095,0,6,0,12.3
418,2095,1,6,0,12.2
418,2095,2,6,0,12.3
418,2100,0,6,0,12.4
418,2100,1,6,0,12.4
418,2100,2,6,0,12.4
422,1970,0,6,0,2
422,1970,1,6,0,2.7
422,1970,2,6,0,1.2
422,1975,0,6,0,2.6
422,1975,1,6,0,3.4
422,1975,2,6,0,1.8
422,1980,0,6,0,3.2
422,1980,1,6,0,4.1
422,1980,2,6,0,2.4
422,1985,0,6,0,3.8
422,1985,1,6,0,4.7
422,1985,2,6,0,3
422,1990,0,6,0,4.6
422,1990,1,6,0,5.4
422,1990,2,6,0,3.8
422,1995,0,6,0,5.6
422,1995,1,6,0,6.4
422,1995,2,6,0,4.9
422,2000,0,6,0,6.5
422,2000,1,6,0,7.2
422,2000,2,6,0,5.9
422,2005,0,6,0,7.4
422,2005,1,6,0,7.9
422,2005,2,6,0,6.9
422,2010,0,6,0,8.1
422,2010,1,6,0,8.5
422,2010,2,6,0,7.8
422,2015,0,6,0,8.8
422,2015,1,6,0,9
422,2015,2,6,0,8.5
422,2020,0,6,0,9.4
422,2020,1,6,0,9.5
422,2020,2,6,0,9.3
422,2025,0,6,0,10.2
422,2025,1,6,0,10.2
422,2025,2,6,0,10.2
422,2030,0,6,0,10.9
422,2030,1,6,0,10.8
422,2030,2,6,0,11
422,2035,0,6,0,11.6
422,2035,1,6,0,11.4
422,2035,2,6,0,11.8
422,2040,0,6,0,12.3
422,2040,1,6,0,12.1
422,2040,2,6,0,12.5
422,2045,0,6,0,12.9
422,2045,1,6,0,12.6
422,2045,2,6,0,13.2
422,2050,0,6,0,13.4
422,2050,1,6,0,13.1
422,2050,2,6,0,13.6
422,2055,0,6,0,13.8
422,2055,1,6,0,13.5
422,2055,2,6,0,14
422,2060,0,6,0,14.1
422,2060,1,6,0,13.9
422,2060,2,6,0,14.3
422,2065,0,6,0,14.3
422,2065,1,6,0,14.2
422,2065,2,6,0,14.5
422,2070,0,6,0,14.5
422,2070,1,6,0,14.4
422,2070,2,6,0,14.7
422,2075,0,6,0,14.7
422,2075,1,6,0,14.6
422,2075,2,6,0,14.8
422,2080,0,6,0,14.8
422,2080,1,6,0,14.8
422,2080,2,6,0,14.9
422,2085,0,6,0,15
422,2085,1,6,0,14.9
422,2085,2,6,0,15
422,2090,0,6,0,15
422,2090,1,6,0,15
422,2090,2,6,0,15.1
422,2095,0,6,0,15.1
422,2095,1,6,0,15.1
422,2095,2,6,0,15.1
422,2100,0,6,0,15.2
422,2100,1,6,0,15.2
422,2100,2,6,0,15.2
426,1970,0,6,0,1.8
426,1970,1,6,0,1.4
426,1970,2,6,0,2.1
426,1975,0,6,0,2.1
426,1975,1,6,0,1.6
426,1975,2,6,0,2.4
426,1980,0,6,0,2.3
426,1980,1,6,0,1.9
426,1980,2,6,0,2.7
426,1985,0,6,0,2.8
426,1985,1,6,0,2.2
426,1985,2,6,0,3.2
426,1990,0,6,0,3.2
426,1990,1,6,0,2.6
426,1990,2,6,0,3.7
426,1995,0,6,0,3.8
426,1995,1,6,0,3.2
426,1995,2,6,0,4.3
426,2000,0,6,0,4.6
426,2000,1,6,0,3.9
426,2000,2,6,0,5.1
426,2005,0,6,0,5.2
426,2005,1,6,0,4.4
426,2005,2,6,0,5.8
426,2010,0,6,0,5.9
426,2010,1,6,0,5
426,2010,2,6,0,6.5
426,2015,0,6,0,6.5
426,2015,1,6,0,5.6
426,2015,2,6,0,7.2
426,2020,0,6,0,7
426,2020,1,6,0,6.2
426,2020,2,6,0,7.9
426,2025,0,6,0,7.7
426,2025,1,6,0,6.9
426,2025,2,6,0,8.6
426,2030,0,6,0,8.4
426,2030,1,6,0,7.6
426,2030,2,6,0,9.3
426,2035,0,6,0,9.1
426,2035,1,6,0,8.3
426,2035,2,6,0,9.9
426,2040,0,6,0,9.7
426,2040,1,6,0,9.1
426,2040,2,6,0,10.4
426,2045,0,6,0,10.4
426,2045,1,6,0,9.8
426,2045,2,6,0,11
426,2050,0,6,0,11
426,2050,1,6,0,10.5
426,2050,2,6,0,11.5
426,2055,0,6,0,11.5
426,2055,1,6,0,11
426,2055,2,6,0,12
426,2060,0,6,0,11.9
426,2060,1,6,0,11.6
426,2060,2,6,0,12.4
426,2065,0,6,0,12.3
426,2065,1,6,0,12
426,2065,2,6,0,12.7
426,2070,0,6,0,12.7
426,2070,1,6,0,12.4
426,2070,2,6,0,12.9
426,2075,0,6,0,12.9
426,2075,1,6,0,12.7
426,2075,2,6,0,13.2
426,2080,0,6,0,13.2
426,2080,1,6,0,13
426,2080,2,6,0,13.4
426,2085,0,6,0,13.4
426,2085,1,6,0,13.3
426,2085,2,6,0,13.6
426,2090,0,6,0,13.6
426,2090,1,6,0,13.5
426,2090,2,6,0,13.7
426,2095,0,6,0,13.7
426,2095,1,6,0,13.7
426,2095,2,6,0,13.8
426,2100,0,6,0,13.9
426,2100,1,6,0,13.8
426,2100,2,6,0,14
428,1970,0,6,0,7.9
428,1970,1,6,0,8.5
428,1970,2,6,0,7.5
428,1975,0,6,0,8.6
428,1975,1,6,0,9.1
428,1975,2,6,0,8.3
428,1980,0,6,0,9.5
428,1980,1,6,0,9.6
428,1980,2,6,0,9.3
428,1985,0,6,0,10
428,1985,1,6,0,10
428,1985,2,6,0,10
428,1990,0,6,0,10.7
428,1990,1,6,0,10.5
428,1990,2,6,0,10.8
428,1995,0,6,0,11.3
428,1995,1,6,0,11.1
428,1995,2,6,0,11.6
428,2000,0,6,0,12
428,2000,1,6,0,11.7
428,2000,2,6,0,12.3
428,2005,0,6,0,12.5
428,2005,1,6,0,12.2
428,2005,2,6,0,12.8
428,2010,0,6,0,12.8
428,2010,1,6,0,12.5
428,2010,2,6,0,13.1
428,2015,0,6,0,13
428,2015,1,6,0,12.7
428,2015,2,6,0,13.3
428,2020,0,6,0,13.1
428,2020,1,6,0,12.8
428,2020,2,6,0,13.4
428,2025,0,6,0,13.4
428,2025,1,6,0,13.1
428,2025,2,6,0,13.6
428,2030,0,6,0,13.6
428,2030,1,6,0,13.3
428,2030,2,6,0,13.9
428,2035,0,6,0,13.9
428,2035,1,6,0,13.6
428,2035,2,6,0,14.1
428,2040,0,6,0,14.1
428,2040,1,6,0,13.8
428,2040,2,6,0,14.3
428,2045,0,6,0,14.3
428,2045,1,6,0,14.1
428,2045,2,6,0,14.6
428,2050,0,6,0,14.5
428,2050,1,6,0,14.3
428,2050,2,6,0,14.7
428,2055,0,6,0,14.6
428,2055,1,6,0,14.5
428,2055,2,6,0,14.8
428,2060,0,6,0,14.7
428,2060,1,6,0,14.6
428,2060,2,6,0,14.9
428,2065,0,6,0,14.8
428,2065,1,6,0,14.7
428,2065,2,6,0,14.9
428,2070,0,6,0,14.9
428,2070,1,6,0,14.8
428,2070,2,6,0,15
428,2075,0,6,0,14.9
428,2075,1,6,0,14.9
428,2075,2,6,0,15
428,2080,0,6,0,15
428,2080,1,6,0,15
428,2080,2,6,0,15
428,2085,0,6,0,15
428,2085,1,6,0,15
428,2085,2,6,0,15.1
428,2090,0,6,0,15.1
428,2090,1,6,0,15.1
428,2090,2,6,0,15.1
428,2095,0,6,0,15.1
428,2095,1,6,0,15.1
428,2095,2,6,0,15.1
428,2100,0,6,0,15.2
428,2100,1,6,0,15.1
428,2100,2,6,0,15.2
430,1970,0,6,0,0.6
430,1970,1,6,0,0.9
430,1970,2,6,0,0.3
430,1975,0,6,0,0.7
430,1975,1,6,0,1.1
430,1975,2,6,0,0.4
430,1980,0,6,0,0.9
430,1980,1,6,0,1.4
430,1980,2,6,0,0.4
430,1985,0,6,0,1.2
430,1985,1,6,0,1.9
430,1985,2,6,0,0.4
430,1990,0,6,0,1.5
430,1990,1,6,0,2.6
430,1990,2,6,0,0.5
430,1995,0,6,0,2.1
430,1995,1,6,0,3.5
430,1995,2,6,0,0.8
430,2000,0,6,0,2.7
430,2000,1,6,0,4.5
430,2000,2,6,0,1.1
430,2005,0,6,0,3.3
430,2005,1,6,0,5.3
430,2005,2,6,0,1.5
430,2010,0,6,0,1.3
430,2010,1,6,0,2
430,2010,2,6,0,0.8
430,2015,0,6,0,1.6
430,2015,1,6,0,2.2
430,2015,2,6,0,0.9
430,2020,0,6,0,1.8
430,2020,1,6,0,2.4
430,2020,2,6,0,1.2
430,2025,0,6,0,2.3
430,2025,1,6,0,2.9
430,2025,2,6,0,1.7
430,2030,0,6,0,3
430,2030,1,6,0,3.5
430,2030,2,6,0,2.4
430,2035,0,6,0,3.8
430,2035,1,6,0,4.3
430,2035,2,6,0,3.3
430,2040,0,6,0,4.7
430,2040,1,6,0,5.2
430,2040,2,6,0,4.3
430,2045,0,6,0,5.7
430,2045,1,6,0,6.1
430,2045,2,6,0,5.4
430,2050,0,6,0,6.7
430,2050,1,6,0,7
430,2050,2,6,0,6.5
430,2055,0,6,0,7.6
430,2055,1,6,0,7.8
430,2055,2,6,0,7.4
430,2060,0,6,0,8.4
430,2060,1,6,0,8.5
430,2060,2,6,0,8.3
430,2065,0,6,0,9.1
430,2065,1,6,0,9.2
430,2065,2,6,0,9.1
430,2070,0,6,0,9.8
430,2070,1,6,0,9.8
430,2070,2,6,0,9.8
430,2075,0,6,0,10.4
430,2075,1,6,0,10.3
430,2075,2,6,0,10.4
430,2080,0,6,0,10.9
430,2080,1,6,0,10.8
430,2080,2,6,0,10.9
430,2085,0,6,0,11.3
430,2085,1,6,0,11.3
430,2085,2,6,0,11.4
430,2090,0,6,0,11.7
430,2090,1,6,0,11.7
430,2090,2,6,0,11.8
430,2095,0,6,0,12.1
430,2095,1,6,0,12
430,2095,2,6,0,12.1
430,2100,0,6,0,12.4
430,2100,1,6,0,12.3
430,2100,2,6,0,12.4
434,1970,0,6,0,0
434,1970,1,6,0,0
434,1970,2,6,0,0
434,1975,0,6,0,0
434,1975,1,6,0,0
434,1975,2,6,0,0
434,1980,0,6,0,0
434,1980,1,6,0,0
434,1980,2,6,0,0
434,1985,0,6,0,0
434,1985,1,6,0,0
434,1985,2,6,0,0
434,1990,0,6,0,0
434,1990,1,6,0,0
434,1990,2,6,0,0
434,1995,0,6,0,0
434,1995,1,6,0,0
434,1995,2,6,0,0
434,2000,0,6,0,0
434,2000,1,6,0,0
434,2000,2,6,0,0
434,2005,0,6,0,0
434,2005,1,6,0,0
434,2005,2,6,0,0
434,2010,0,6,0,0
434,2010,1,6,0,0
434,2010,2,6,0,0
434,2015,0,6,0,0
434,2015,1,6,0,0
434,2015,2,6,0,0
434,2020,0,6,0,0
434,2020,1,6,0,0
434,2020,2,6,0,0
434,2025,0,6,0,0
434,2025,1,6,0,0
434,2025,2,6,0,0
434,2030,0,6,0,0
434,2030,1,6,0,0
434,2030,2,6,0,0
434,2035,0,6,0,0
434,2035,1,6,0,0
434,2035,2,6,0,0
434,2040,0,6,0,0
434,2040,1,6,0,0
434,2040,2,6,0,0
434,2045,0,6,0,0
434,2045,1,6,0,0
434,2045,2,6,0,0
434,2050,0,6,0,0
434,2050,1,6,0,0
434,2050,2,6,0,0
434,2055,0,6,0,0
434,2055,1,6,0,0
434,2055,2,6,0,0
434,2060,0,6,0,0
434,2060,1,6,0,0
434,2060,2,6,0,0
434,2065,0,6,0,0
434,2065,1,6,0,0
434,2065,2,6,0,0
434,2070,0,6,0,0
434,2070,1,6,0,0
434,2070,2,6,0,0
434,2075,0,6,0,0
434,2075,1,6,0,0
434,2075,2,6,0,0
434,2080,0,6,0,0
434,2080,1,6,0,0
434,2080,2,6,0,0
434,2085,0,6,0,0
434,2085,1,6,0,0
434,2085,2,6,0,0
434,2090,0,6,0,0
434,2090,1,6,0,0
434,2090,2,6,0,0
434,2095,0,6,0,0
434,2095,1,6,0,0
434,2095,2,6,0,0
434,2100,0,6,0,0
434,2100,1,6,0,0
434,2100,2,6,0,0
440,1970,0,6,0,6.1
440,1970,1,6,0,6.7
440,1970,2,6,0,5.6
440,1975,0,6,0,7
440,1975,1,6,0,7.5
440,1975,2,6,0,6.5
440,1980,0,6,0,8.1
440,1980,1,6,0,8.5
440,1980,2,6,0,7.8
440,1985,0,6,0,9.1
